"Country","Day","Date","Confirmed","Deaths","Recovered"
"Netherlands","40","29-02-2020","6","0","0"
"Netherlands","41","01-03-2020","10","0","0"
"Netherlands","42","02-03-2020","18","0","0"
"Netherlands","43","03-03-2020","24","0","0"
"New Zealand","1","21-01-2020","0","0","0"
"New Zealand","2","22-01-2020","0","0","0"
"New Zealand","3","23-01-2020","0","0","0"
"New Zealand","4","24-01-2020","0","0","0"
"New Zealand","5","25-01-2020","0","0","0"
"New Zealand","6","26-01-2020","0","0","0"
"New Zealand","7","27-01-2020","0","0","0"
"New Zealand","8","28-01-2020","0","0","0"
"New Zealand","9","29-01-2020","0","0","0"
"New Zealand","10","30-01-2020","0","0","0"
"New Zealand","11","31-01-2020","0","0","0"
"New Zealand","12","01-02-2020","0","0","0"
"New Zealand","13","02-02-2020","0","0","0"
"New Zealand","14","03-02-2020","0","0","0"
"New Zealand","15","04-02-2020","0","0","0"
"New Zealand","16","05-02-2020","0","0","0"
"New Zealand","17","06-02-2020","0","0","0"
"New Zealand","18","07-02-2020","0","0","0"
"New Zealand","19","08-02-2020","0","0","0"
"New Zealand","20","09-02-2020","0","0","0"
"New Zealand","21","10-02-2020","0","0","0"
"New Zealand","22","11-02-2020","0","0","0"
"New Zealand","23","12-02-2020","0","0","0"
"New Zealand","24","13-02-2020","0","0","0"
"New Zealand","25","14-02-2020","0","0","0"
"New Zealand","26","15-02-2020","0","0","0"
"New Zealand","27","16-02-2020","0","0","0"
"New Zealand","28","17-02-2020","0","0","0"
"New Zealand","29","18-02-2020","0","0","0"
"New Zealand","30","19-02-2020","0","0","0"
"New Zealand","31","20-02-2020","0","0","0"
"New Zealand","32","21-02-2020","0","0","0"
"New Zealand","33","22-02-2020","0","0","0"
"New Zealand","34","23-02-2020","0","0","0"
"New Zealand","35","24-02-2020","0","0","0"
"New Zealand","36","25-02-2020","0","0","0"
"New Zealand","37","26-02-2020","0","0","0"
"New Zealand","38","27-02-2020","0","0","0"
"New Zealand","39","28-02-2020","1","0","0"
"New Zealand","40","29-02-2020","1","0","0"
"New Zealand","41","01-03-2020","1","0","0"
"New Zealand","42","02-03-2020","1","0","0"
"New Zealand","43","03-03-2020","1","0","0"
"Nigeria","1","21-01-2020","0","0","0"
"Nigeria","2","22-01-2020","0","0","0"
"Nigeria","3","23-01-2020","0","0","0"
"Nigeria","4","24-01-2020","0","0","0"
"Nigeria","5","25-01-2020","0","0","0"
"Nigeria","6","26-01-2020","0","0","0"
"Nigeria","7","27-01-2020","0","0","0"
"Nigeria","8","28-01-2020","0","0","0"
"Nigeria","9","29-01-2020","0","0","0"
"Nigeria","10","30-01-2020","0","0","0"
"Nigeria","11","31-01-2020","0","0","0"
"Nigeria","12","01-02-2020","0","0","0"
"Nigeria","13","02-02-2020","0","0","0"
"Nigeria","14","03-02-2020","0","0","0"
"Nigeria","15","04-02-2020","0","0","0"
"Nigeria","16","05-02-2020","0","0","0"
"Nigeria","17","06-02-2020","0","0","0"
"Nigeria","18","07-02-2020","0","0","0"
"Nigeria","19","08-02-2020","0","0","0"
"Nigeria","20","09-02-2020","0","0","0"
"Nigeria","21","10-02-2020","0","0","0"
"Nigeria","22","11-02-2020","0","0","0"
"Nigeria","23","12-02-2020","0","0","0"
"Nigeria","24","13-02-2020","0","0","0"
"Nigeria","25","14-02-2020","0","0","0"
"Nigeria","26","15-02-2020","0","0","0"
"Nigeria","27","16-02-2020","0","0","0"
"Nigeria","28","17-02-2020","0","0","0"
"Nigeria","29","18-02-2020","0","0","0"
"Nigeria","30","19-02-2020","0","0","0"
"Nigeria","31","20-02-2020","0","0","0"
"Nigeria","32","21-02-2020","0","0","0"
"Nigeria","33","22-02-2020","0","0","0"
"Nigeria","34","23-02-2020","0","0","0"
"Nigeria","35","24-02-2020","0","0","0"
"Nigeria","36","25-02-2020","0","0","0"
"Nigeria","37","26-02-2020","0","0","0"
"Nigeria","38","27-02-2020","0","0","0"
"Nigeria","39","28-02-2020","1","0","0"
"Nigeria","40","29-02-2020","1","0","0"
"Nigeria","41","01-03-2020","1","0","0"
"Nigeria","42","02-03-2020","1","0","0"
"Nigeria","43","03-03-2020","1","0","0"
"North Macedonia","1","21-01-2020","0","0","0"
"North Macedonia","2","22-01-2020","0","0","0"
"North Macedonia","3","23-01-2020","0","0","0"
"North Macedonia","4","24-01-2020","0","0","0"
"North Macedonia","5","25-01-2020","0","0","0"
"North Macedonia","6","26-01-2020","0","0","0"
"North Macedonia","7","27-01-2020","0","0","0"
"North Macedonia","8","28-01-2020","0","0","0"
"North Macedonia","9","29-01-2020","0","0","0"
"North Macedonia","10","30-01-2020","0","0","0"
"North Macedonia","11","31-01-2020","0","0","0"
"North Macedonia","12","01-02-2020","0","0","0"
"North Macedonia","13","02-02-2020","0","0","0"
"North Macedonia","14","03-02-2020","0","0","0"
"North Macedonia","15","04-02-2020","0","0","0"
"North Macedonia","16","05-02-2020","0","0","0"
"North Macedonia","17","06-02-2020","0","0","0"
"North Macedonia","18","07-02-2020","0","0","0"
"North Macedonia","19","08-02-2020","0","0","0"
"North Macedonia","20","09-02-2020","0","0","0"
"North Macedonia","21","10-02-2020","0","0","0"
"North Macedonia","22","11-02-2020","0","0","0"
"North Macedonia","23","12-02-2020","0","0","0"
"North Macedonia","24","13-02-2020","0","0","0"
"North Macedonia","25","14-02-2020","0","0","0"
"North Macedonia","26","15-02-2020","0","0","0"
"North Macedonia","27","16-02-2020","0","0","0"
"North Macedonia","28","17-02-2020","0","0","0"
"North Macedonia","29","18-02-2020","0","0","0"
"North Macedonia","30","19-02-2020","0","0","0"
"North Macedonia","31","20-02-2020","0","0","0"
"North Macedonia","32","21-02-2020","0","0","0"
"North Macedonia","33","22-02-2020","0","0","0"
"North Macedonia","34","23-02-2020","0","0","0"
"North Macedonia","35","24-02-2020","0","0","0"
"North Macedonia","36","25-02-2020","0","0","0"
"North Macedonia","37","26-02-2020","1","0","0"
"North Macedonia","38","27-02-2020","1","0","0"
"North Macedonia","39","28-02-2020","1","0","0"
"North Macedonia","40","29-02-2020","1","0","0"
"North Macedonia","41","01-03-2020","1","0","0"
"North Macedonia","42","02-03-2020","1","0","0"
"North Macedonia","43","03-03-2020","1","0","0"
"Norway","1","21-01-2020","0","0","0"
"Norway","2","22-01-2020","0","0","0"
"Norway","3","23-01-2020","0","0","0"
"Norway","4","24-01-2020","0","0","0"
"Norway","5","25-01-2020","0","0","0"
"Norway","6","26-01-2020","0","0","0"
"Norway","7","27-01-2020","0","0","0"
"Norway","8","28-01-2020","0","0","0"
"Norway","9","29-01-2020","0","0","0"
"Norway","10","30-01-2020","0","0","0"
"Norway","11","31-01-2020","0","0","0"
"Norway","12","01-02-2020","0","0","0"
"Norway","13","02-02-2020","0","0","0"
"Norway","14","03-02-2020","0","0","0"
"Norway","15","04-02-2020","0","0","0"
"Norway","16","05-02-2020","0","0","0"
"Norway","17","06-02-2020","0","0","0"
"Norway","18","07-02-2020","0","0","0"
"Norway","19","08-02-2020","0","0","0"
"Norway","20","09-02-2020","0","0","0"
"Norway","21","10-02-2020","0","0","0"
"Norway","22","11-02-2020","0","0","0"
"Norway","23","12-02-2020","0","0","0"
"Norway","24","13-02-2020","0","0","0"
"Norway","25","14-02-2020","0","0","0"
"Norway","26","15-02-2020","0","0","0"
"Norway","27","16-02-2020","0","0","0"
"Norway","28","17-02-2020","0","0","0"
"Norway","29","18-02-2020","0","0","0"
"Norway","30","19-02-2020","0","0","0"
"Norway","31","20-02-2020","0","0","0"
"Norway","32","21-02-2020","0","0","0"
"Norway","33","22-02-2020","0","0","0"
"Norway","34","23-02-2020","0","0","0"
"Norway","35","24-02-2020","0","0","0"
"Norway","36","25-02-2020","0","0","0"
"Norway","37","26-02-2020","1","0","0"
"Norway","38","27-02-2020","1","0","0"
"Norway","39","28-02-2020","6","0","0"
"Norway","40","29-02-2020","15","0","0"
"Norway","41","01-03-2020","19","0","0"
"Norway","42","02-03-2020","25","0","0"
"Norway","43","03-03-2020","32","0","0"
"Oman","1","21-01-2020","0","0","0"
"Oman","2","22-01-2020","0","0","0"
"Oman","3","23-01-2020","0","0","0"
"Oman","4","24-01-2020","0","0","0"
"Oman","5","25-01-2020","0","0","0"
"Oman","6","26-01-2020","0","0","0"
"Oman","7","27-01-2020","0","0","0"
"Oman","8","28-01-2020","0","0","0"
"Oman","9","29-01-2020","0","0","0"
"Oman","10","30-01-2020","0","0","0"
"Oman","11","31-01-2020","0","0","0"
"Oman","12","01-02-2020","0","0","0"
"Oman","13","02-02-2020","0","0","0"
"Oman","14","03-02-2020","0","0","0"
"Oman","15","04-02-2020","0","0","0"
"Oman","16","05-02-2020","0","0","0"
"Oman","17","06-02-2020","0","0","0"
"Oman","18","07-02-2020","0","0","0"
"Oman","19","08-02-2020","0","0","0"
"Oman","20","09-02-2020","0","0","0"
"Oman","21","10-02-2020","0","0","0"
"Oman","22","11-02-2020","0","0","0"
"Oman","23","12-02-2020","0","0","0"
"Oman","24","13-02-2020","0","0","0"
"Oman","25","14-02-2020","0","0","0"
"Oman","26","15-02-2020","0","0","0"
"Oman","27","16-02-2020","0","0","0"
"Oman","28","17-02-2020","0","0","0"
"Oman","29","18-02-2020","0","0","0"
"Oman","30","19-02-2020","0","0","0"
"Oman","31","20-02-2020","0","0","0"
"Oman","32","21-02-2020","0","0","0"
"Oman","33","22-02-2020","0","0","0"
"Oman","34","23-02-2020","0","0","0"
"Oman","35","24-02-2020","2","0","0"
"Oman","36","25-02-2020","2","0","0"
"Oman","37","26-02-2020","4","0","0"
"Oman","38","27-02-2020","4","0","0"
"Oman","39","28-02-2020","4","0","0"
"Oman","40","29-02-2020","6","0","1"
"Oman","41","01-03-2020","6","0","1"
"Oman","42","02-03-2020","6","0","1"
"Oman","43","03-03-2020","12","0","2"
"Others","1","21-01-2020","0","0","0"
"Others","2","22-01-2020","0","0","0"
"Others","3","23-01-2020","0","0","0"
"Others","4","24-01-2020","0","0","0"
"Others","5","25-01-2020","0","0","0"
"Others","6","26-01-2020","0","0","0"
"Others","7","27-01-2020","0","0","0"
"Others","8","28-01-2020","0","0","0"
"Others","9","29-01-2020","0","0","0"
"Others","10","30-01-2020","0","0","0"
"Others","11","31-01-2020","0","0","0"
"Others","12","01-02-2020","0","0","0"
"Others","13","02-02-2020","0","0","0"
"Others","14","03-02-2020","0","0","0"
"Others","15","04-02-2020","0","0","0"
"Others","16","05-02-2020","0","0","0"
"Others","17","06-02-2020","0","0","0"
"Others","18","07-02-2020","0","0","0"
"Others","19","08-02-2020","0","0","0"
"Others","20","09-02-2020","0","0","0"
"Others","21","10-02-2020","0","0","0"
"Others","22","11-02-2020","0","0","0"
"Others","23","12-02-2020","0","0","0"
"Others","24","13-02-2020","0","0","0"
"Others","25","14-02-2020","0","0","0"
"Others","26","15-02-2020","0","0","0"
"Others","27","16-02-2020","0","0","0"
"Others","28","17-02-2020","0","0","0"
"Others","29","18-02-2020","0","0","0"
"Others","30","19-02-2020","0","0","0"
"Others","31","20-02-2020","0","0","0"
"Others","32","21-02-2020","0","0","0"
"Others","33","22-02-2020","0","0","0"
"Others","34","23-02-2020","0","0","0"
"Others","35","24-02-2020","0","0","0"
"Others","36","25-02-2020","0","0","0"
"Others","37","26-02-2020","0","0","0"
"Others","38","27-02-2020","0","0","0"
"Others","39","28-02-2020","0","0","0"
"Others","40","29-02-2020","0","0","0"
"Others","41","01-03-2020","0","0","0"
"Others","42","02-03-2020","0","0","0"
"Others","43","03-03-2020","0","0","0"
"Pakistan","1","21-01-2020","0","0","0"
"Pakistan","2","22-01-2020","0","0","0"
"Pakistan","3","23-01-2020","0","0","0"
"Pakistan","4","24-01-2020","0","0","0"
"Pakistan","5","25-01-2020","0","0","0"
"Pakistan","6","26-01-2020","0","0","0"
"Pakistan","7","27-01-2020","0","0","0"
"Pakistan","8","28-01-2020","0","0","0"
"Pakistan","9","29-01-2020","0","0","0"
"Pakistan","10","30-01-2020","0","0","0"
"Pakistan","11","31-01-2020","0","0","0"
"Pakistan","12","01-02-2020","0","0","0"
"Pakistan","13","02-02-2020","0","0","0"
"Pakistan","14","03-02-2020","0","0","0"
"Pakistan","15","04-02-2020","0","0","0"
"Pakistan","16","05-02-2020","0","0","0"
"Pakistan","17","06-02-2020","0","0","0"
"Pakistan","18","07-02-2020","0","0","0"
"Pakistan","19","08-02-2020","0","0","0"
"Pakistan","20","09-02-2020","0","0","0"
"Pakistan","21","10-02-2020","0","0","0"
"Pakistan","22","11-02-2020","0","0","0"
"Pakistan","23","12-02-2020","0","0","0"
"Pakistan","24","13-02-2020","0","0","0"
"Pakistan","25","14-02-2020","0","0","0"
"Pakistan","26","15-02-2020","0","0","0"
"Pakistan","27","16-02-2020","0","0","0"
"Pakistan","28","17-02-2020","0","0","0"
"Pakistan","29","18-02-2020","0","0","0"
"Pakistan","30","19-02-2020","0","0","0"
"Pakistan","31","20-02-2020","0","0","0"
"Pakistan","32","21-02-2020","0","0","0"
"Pakistan","33","22-02-2020","0","0","0"
"Pakistan","34","23-02-2020","0","0","0"
"Pakistan","35","24-02-2020","0","0","0"
"Pakistan","36","25-02-2020","0","0","0"
"Pakistan","37","26-02-2020","2","0","0"
"Pakistan","38","27-02-2020","2","0","0"
"Pakistan","39","28-02-2020","2","0","0"
"Pakistan","40","29-02-2020","4","0","0"
"Pakistan","41","01-03-2020","4","0","0"
"Pakistan","42","02-03-2020","4","0","0"
"Pakistan","43","03-03-2020","5","0","0"
"Philippines","1","21-01-2020","0","0","0"
"Philippines","2","22-01-2020","0","0","0"
"Philippines","3","23-01-2020","0","0","0"
"Philippines","4","24-01-2020","0","0","0"
"Philippines","5","25-01-2020","0","0","0"
"Philippines","6","26-01-2020","0","0","0"
"Philippines","7","27-01-2020","0","0","0"
"Philippines","8","28-01-2020","0","0","0"
"Philippines","9","29-01-2020","0","0","0"
"Philippines","10","30-01-2020","1","0","0"
"Philippines","11","31-01-2020","1","0","0"
"Philippines","12","01-02-2020","1","0","0"
"Philippines","13","02-02-2020","2","1","0"
"Philippines","14","03-02-2020","2","1","0"
"Philippines","15","04-02-2020","2","1","0"
"Philippines","16","05-02-2020","2","1","0"
"Philippines","17","06-02-2020","2","1","0"
"Philippines","18","07-02-2020","3","1","0"
"Philippines","19","08-02-2020","3","1","0"
"Philippines","20","09-02-2020","3","1","0"
"Philippines","21","10-02-2020","3","1","0"
"Philippines","22","11-02-2020","3","1","0"
"Philippines","23","12-02-2020","3","1","1"
"Philippines","24","13-02-2020","3","1","1"
"Philippines","25","14-02-2020","3","1","1"
"Philippines","26","15-02-2020","3","1","1"
"Philippines","27","16-02-2020","3","1","1"
"Philippines","28","17-02-2020","3","1","1"
"Philippines","29","18-02-2020","3","1","1"
"Philippines","30","19-02-2020","3","1","1"
"Philippines","31","20-02-2020","3","1","1"
"Philippines","32","21-02-2020","3","1","1"
"Philippines","33","22-02-2020","3","1","1"
"Philippines","34","23-02-2020","3","1","1"
"Philippines","35","24-02-2020","3","1","1"
"Philippines","36","25-02-2020","3","1","1"
"Philippines","37","26-02-2020","3","1","1"
"Philippines","38","27-02-2020","3","1","1"
"Philippines","39","28-02-2020","3","1","1"
"Philippines","40","29-02-2020","3","1","1"
"Philippines","41","01-03-2020","3","1","1"
"Philippines","42","02-03-2020","3","1","1"
"Philippines","43","03-03-2020","3","1","1"
"Qatar","1","21-01-2020","0","0","0"
"Qatar","2","22-01-2020","0","0","0"
"Qatar","3","23-01-2020","0","0","0"
"Qatar","4","24-01-2020","0","0","0"
"Qatar","5","25-01-2020","0","0","0"
"Qatar","6","26-01-2020","0","0","0"
"Qatar","7","27-01-2020","0","0","0"
"Qatar","8","28-01-2020","0","0","0"
"Qatar","9","29-01-2020","0","0","0"
"Qatar","10","30-01-2020","0","0","0"
"Qatar","11","31-01-2020","0","0","0"
"Qatar","12","01-02-2020","0","0","0"
"Qatar","13","02-02-2020","0","0","0"
"Qatar","14","03-02-2020","0","0","0"
"Qatar","15","04-02-2020","0","0","0"
"Qatar","16","05-02-2020","0","0","0"
"Qatar","17","06-02-2020","0","0","0"
"Qatar","18","07-02-2020","0","0","0"
"Qatar","19","08-02-2020","0","0","0"
"Qatar","20","09-02-2020","0","0","0"
"Qatar","21","10-02-2020","0","0","0"
"Qatar","22","11-02-2020","0","0","0"
"Qatar","23","12-02-2020","0","0","0"
"Qatar","24","13-02-2020","0","0","0"
"Qatar","25","14-02-2020","0","0","0"
"Qatar","26","15-02-2020","0","0","0"
"Qatar","27","16-02-2020","0","0","0"
"Qatar","28","17-02-2020","0","0","0"
"Qatar","29","18-02-2020","0","0","0"
"Qatar","30","19-02-2020","0","0","0"
"Qatar","31","20-02-2020","0","0","0"
"Qatar","32","21-02-2020","0","0","0"
"Qatar","33","22-02-2020","0","0","0"
"Qatar","34","23-02-2020","0","0","0"
"Qatar","35","24-02-2020","0","0","0"
"Qatar","36","25-02-2020","0","0","0"
"Qatar","37","26-02-2020","0","0","0"
"Qatar","38","27-02-2020","0","0","0"
"Qatar","39","28-02-2020","0","0","0"
"Qatar","40","29-02-2020","1","0","0"
"Qatar","41","01-03-2020","3","0","0"
"Qatar","42","02-03-2020","3","0","0"
"Qatar","43","03-03-2020","7","0","0"
"Romania","1","21-01-2020","0","0","0"
"Romania","2","22-01-2020","0","0","0"
"Romania","3","23-01-2020","0","0","0"
"Romania","4","24-01-2020","0","0","0"
"Romania","5","25-01-2020","0","0","0"
"Romania","6","26-01-2020","0","0","0"
"Romania","7","27-01-2020","0","0","0"
"Romania","8","28-01-2020","0","0","0"
"Romania","9","29-01-2020","0","0","0"
"Romania","10","30-01-2020","0","0","0"
"Romania","11","31-01-2020","0","0","0"
"Romania","12","01-02-2020","0","0","0"
"Romania","13","02-02-2020","0","0","0"
"Romania","14","03-02-2020","0","0","0"
"Romania","15","04-02-2020","0","0","0"
"Romania","16","05-02-2020","0","0","0"
"Romania","17","06-02-2020","0","0","0"
"Romania","18","07-02-2020","0","0","0"
"Romania","19","08-02-2020","0","0","0"
"Romania","20","09-02-2020","0","0","0"
"Romania","21","10-02-2020","0","0","0"
"Romania","22","11-02-2020","0","0","0"
"Romania","23","12-02-2020","0","0","0"
"Romania","24","13-02-2020","0","0","0"
"Romania","25","14-02-2020","0","0","0"
"Romania","26","15-02-2020","0","0","0"
"Romania","27","16-02-2020","0","0","0"
"Romania","28","17-02-2020","0","0","0"
"Romania","29","18-02-2020","0","0","0"
"Romania","30","19-02-2020","0","0","0"
"Romania","31","20-02-2020","0","0","0"
"Romania","32","21-02-2020","0","0","0"
"Romania","33","22-02-2020","0","0","0"
"Romania","34","23-02-2020","0","0","0"
"Romania","35","24-02-2020","0","0","0"
"Romania","36","25-02-2020","0","0","0"
"Romania","37","26-02-2020","1","0","0"
"Romania","38","27-02-2020","1","0","0"
"Romania","39","28-02-2020","3","0","0"
"Romania","40","29-02-2020","3","0","0"
"Romania","41","01-03-2020","3","0","0"
"Romania","42","02-03-2020","3","0","0"
"Romania","43","03-03-2020","3","0","0"
"Russia","1","21-01-2020","0","0","0"
"Russia","2","22-01-2020","0","0","0"
"Russia","3","23-01-2020","0","0","0"
"Russia","4","24-01-2020","0","0","0"
"Russia","5","25-01-2020","0","0","0"
"Russia","6","26-01-2020","0","0","0"
"Russia","7","27-01-2020","0","0","0"
"Russia","8","28-01-2020","0","0","0"
"Russia","9","29-01-2020","0","0","0"
"Russia","10","30-01-2020","0","0","0"
"Russia","11","31-01-2020","2","0","0"
"Russia","12","01-02-2020","2","0","0"
"Russia","13","02-02-2020","2","0","0"
"Russia","14","03-02-2020","2","0","0"
"Russia","15","04-02-2020","2","0","0"
"Russia","16","05-02-2020","2","0","0"
"Russia","17","06-02-2020","2","0","0"
"Russia","18","07-02-2020","2","0","0"
"Russia","19","08-02-2020","2","0","0"
"Russia","20","09-02-2020","2","0","0"
"Russia","21","10-02-2020","2","0","0"
"Russia","22","11-02-2020","2","0","0"
"Russia","23","12-02-2020","2","0","2"
"Russia","24","13-02-2020","2","0","2"
"Russia","25","14-02-2020","2","0","2"
"Russia","26","15-02-2020","2","0","2"
"Russia","27","16-02-2020","2","0","2"
"Russia","28","17-02-2020","2","0","2"
"Russia","29","18-02-2020","2","0","2"
"Russia","30","19-02-2020","2","0","2"
"Russia","31","20-02-2020","2","0","2"
"Russia","32","21-02-2020","2","0","2"
"Russia","33","22-02-2020","2","0","2"
"Russia","34","23-02-2020","2","0","2"
"Russia","35","24-02-2020","2","0","2"
"Russia","36","25-02-2020","2","0","2"
"Russia","37","26-02-2020","2","0","2"
"Russia","38","27-02-2020","2","0","2"
"Russia","39","28-02-2020","2","0","2"
"Russia","40","29-02-2020","2","0","2"
"Russia","41","01-03-2020","2","0","2"
"Russia","42","02-03-2020","3","0","2"
"Russia","43","03-03-2020","3","0","2"
"San Marino","1","21-01-2020","0","0","0"
"San Marino","2","22-01-2020","0","0","0"
"San Marino","3","23-01-2020","0","0","0"
"San Marino","4","24-01-2020","0","0","0"
"San Marino","5","25-01-2020","0","0","0"
"San Marino","6","26-01-2020","0","0","0"
"San Marino","7","27-01-2020","0","0","0"
"San Marino","8","28-01-2020","0","0","0"
"San Marino","9","29-01-2020","0","0","0"
"San Marino","10","30-01-2020","0","0","0"
"San Marino","11","31-01-2020","0","0","0"
"San Marino","12","01-02-2020","0","0","0"
"San Marino","13","02-02-2020","0","0","0"
"San Marino","14","03-02-2020","0","0","0"
"San Marino","15","04-02-2020","0","0","0"
"San Marino","16","05-02-2020","0","0","0"
"San Marino","17","06-02-2020","0","0","0"
"San Marino","18","07-02-2020","0","0","0"
"San Marino","19","08-02-2020","0","0","0"
"San Marino","20","09-02-2020","0","0","0"
"San Marino","21","10-02-2020","0","0","0"
"San Marino","22","11-02-2020","0","0","0"
"San Marino","23","12-02-2020","0","0","0"
"San Marino","24","13-02-2020","0","0","0"
"San Marino","25","14-02-2020","0","0","0"
"San Marino","26","15-02-2020","0","0","0"
"San Marino","27","16-02-2020","0","0","0"
"San Marino","28","17-02-2020","0","0","0"
"San Marino","29","18-02-2020","0","0","0"
"San Marino","30","19-02-2020","0","0","0"
"San Marino","31","20-02-2020","0","0","0"
"San Marino","32","21-02-2020","0","0","0"
"San Marino","33","22-02-2020","0","0","0"
"San Marino","34","23-02-2020","0","0","0"
"San Marino","35","24-02-2020","0","0","0"
"San Marino","36","25-02-2020","0","0","0"
"San Marino","37","26-02-2020","0","0","0"
"San Marino","38","27-02-2020","1","0","0"
"San Marino","39","28-02-2020","1","0","0"
"San Marino","40","29-02-2020","1","0","0"
"San Marino","41","01-03-2020","1","0","0"
"San Marino","42","02-03-2020","8","0","0"
"San Marino","43","03-03-2020","10","1","0"
"Singapore","1","21-01-2020","0","0","0"
"Singapore","2","22-01-2020","0","0","0"
"Singapore","3","23-01-2020","1","0","0"
"Singapore","4","24-01-2020","3","0","0"
"Singapore","5","25-01-2020","3","0","0"
"Singapore","6","26-01-2020","4","0","0"
"Singapore","7","27-01-2020","5","0","0"
"Singapore","8","28-01-2020","7","0","0"
"Singapore","9","29-01-2020","7","0","0"
"Singapore","10","30-01-2020","10","0","0"
"Singapore","11","31-01-2020","13","0","0"
"Singapore","12","01-02-2020","16","0","0"
"Singapore","13","02-02-2020","18","0","0"
"Singapore","14","03-02-2020","18","0","0"
"Singapore","15","04-02-2020","24","0","0"
"Singapore","16","05-02-2020","28","0","0"
"Singapore","17","06-02-2020","28","0","0"
"Singapore","18","07-02-2020","30","0","0"
"Singapore","19","08-02-2020","33","0","2"
"Singapore","20","09-02-2020","40","0","2"
"Singapore","21","10-02-2020","45","0","2"
"Singapore","22","11-02-2020","47","0","9"
"Singapore","23","12-02-2020","50","0","15"
"Singapore","24","13-02-2020","58","0","15"
"Singapore","25","14-02-2020","67","0","17"
"Singapore","26","15-02-2020","72","0","18"
"Singapore","27","16-02-2020","75","0","18"
"Singapore","28","17-02-2020","77","0","24"
"Singapore","29","18-02-2020","81","0","29"
"Singapore","30","19-02-2020","84","0","34"
"Singapore","31","20-02-2020","84","0","34"
"Singapore","32","21-02-2020","85","0","37"
"Singapore","33","22-02-2020","85","0","37"
"Singapore","34","23-02-2020","89","0","51"
"Singapore","35","24-02-2020","89","0","51"
"Singapore","36","25-02-2020","91","0","53"
"Singapore","37","26-02-2020","93","0","62"
"Singapore","38","27-02-2020","93","0","62"
"Singapore","39","28-02-2020","93","0","62"
"Singapore","40","29-02-2020","102","0","72"
"Singapore","41","01-03-2020","106","0","72"
"Singapore","42","02-03-2020","108","0","78"
"Singapore","43","03-03-2020","110","0","78"
"South Korea","1","21-01-2020","0","0","0"
"South Korea","2","22-01-2020","1","0","0"
"South Korea","3","23-01-2020","1","0","0"
"South Korea","4","24-01-2020","2","0","0"
"South Korea","5","25-01-2020","2","0","0"
"South Korea","6","26-01-2020","3","0","0"
"South Korea","7","27-01-2020","4","0","0"
"South Korea","8","28-01-2020","4","0","0"
"South Korea","9","29-01-2020","4","0","0"
"South Korea","10","30-01-2020","4","0","0"
"South Korea","11","31-01-2020","11","0","0"
"South Korea","12","01-02-2020","12","0","0"
"South Korea","13","02-02-2020","15","0","0"
"South Korea","14","03-02-2020","15","0","0"
"South Korea","15","04-02-2020","16","0","0"
"South Korea","16","05-02-2020","19","0","0"
"South Korea","17","06-02-2020","23","0","0"
"South Korea","18","07-02-2020","24","0","1"
"South Korea","19","08-02-2020","24","0","1"
"South Korea","20","09-02-2020","25","0","3"
"South Korea","21","10-02-2020","27","0","3"
"South Korea","22","11-02-2020","28","0","3"
"South Korea","23","12-02-2020","28","0","7"
"South Korea","24","13-02-2020","28","0","7"
"South Korea","25","14-02-2020","28","0","7"
"South Korea","26","15-02-2020","28","0","9"
"South Korea","27","16-02-2020","29","0","9"
"South Korea","28","17-02-2020","30","0","10"
"South Korea","29","18-02-2020","31","0","12"
"South Korea","30","19-02-2020","31","0","12"
"South Korea","31","20-02-2020","104","1","16"
"South Korea","32","21-02-2020","204","2","16"
"South Korea","33","22-02-2020","433","2","16"
"South Korea","34","23-02-2020","602","6","18"
"South Korea","35","24-02-2020","833","8","18"
"South Korea","36","25-02-2020","977","10","22"
"South Korea","37","26-02-2020","1261","12","22"
"South Korea","38","27-02-2020","1766","13","22"
"South Korea","39","28-02-2020","2337","13","22"
"South Korea","40","29-02-2020","3150","16","27"
"South Korea","41","01-03-2020","3736","17","30"
"South Korea","42","02-03-2020","4335","28","30"
"South Korea","43","03-03-2020","5186","28","30"
"Spain","1","21-01-2020","0","0","0"
"Spain","2","22-01-2020","0","0","0"
"Spain","3","23-01-2020","0","0","0"
"Spain","4","24-01-2020","0","0","0"
"Spain","5","25-01-2020","0","0","0"
"Spain","6","26-01-2020","0","0","0"
"Spain","7","27-01-2020","0","0","0"
"Spain","8","28-01-2020","0","0","0"
"Spain","9","29-01-2020","0","0","0"
"Spain","10","30-01-2020","0","0","0"
"Spain","11","31-01-2020","0","0","0"
"Spain","12","01-02-2020","1","0","0"
"Spain","13","02-02-2020","1","0","0"
"Spain","14","03-02-2020","1","0","0"
"Spain","15","04-02-2020","1","0","0"
"Spain","16","05-02-2020","1","0","0"
"Spain","17","06-02-2020","1","0","0"
"Spain","18","07-02-2020","1","0","0"
"Spain","19","08-02-2020","1","0","0"
"Spain","20","09-02-2020","2","0","0"
"Spain","21","10-02-2020","2","0","0"
"Spain","22","11-02-2020","2","0","0"
"Spain","23","12-02-2020","2","0","0"
"Spain","24","13-02-2020","2","0","0"
"Spain","25","14-02-2020","2","0","0"
"Spain","26","15-02-2020","2","0","2"
"Spain","27","16-02-2020","2","0","2"
"Spain","28","17-02-2020","2","0","2"
"Spain","29","18-02-2020","2","0","2"
"Spain","30","19-02-2020","2","0","2"
"Spain","31","20-02-2020","2","0","2"
"Spain","32","21-02-2020","2","0","2"
